path,class,original_split,hash,clean_split
data/Training/glioma/Tr-gl_474.jpg,glioma,Training,69ee37c245651a4c27d3a7b37e5a415e,train
data/Training/glioma/Tr-gl_725.jpg,glioma,Training,3cc58d926b7dc6b94a2e82ca5afe4f7a,train
data/Training/glioma/Tr-gl_619.jpg,glioma,Training,ad51ed0dd64869f8176032acf89aa587,test
data/Training/glioma/Tr-gl_1098.jpg,glioma,Training,e3191f2fbd4438f80a6b6d5f7a70b96b,train
data/Training/glioma/Tr-gl_228.jpg,glioma,Training,c8d0f3ccff6af6953865e6941cb3eaac,train
data/Training/glioma/Tr-gl_362.jpg,glioma,Training,22aaf89cfb869c55b3b8d57962668082,test
data/Training/glioma/Tr-gl_61.jpg,glioma,Training,3d9dc7c1a1d24e0d278b1346f31a1c0d,train
data/Training/glioma/Tr-gl_172.jpg,glioma,Training,44d7258311d8042eae27eb761b537450,train
data/Training/glioma/Tr-gl_494.jpg,glioma,Training,f63129b0f07c84004e1a3da911c93215,train
data/Training/glioma/Tr-gl_106.jpg,glioma,Training,4b088c3ba03e9a9a3e38381fcc83c2d3,train
data/Training/glioma/Tr-gl_499.jpg,glioma,Training,0177523fb2d33ca0833074da946904fc,test
data/Training/glioma/Tr-gl_563.jpg,glioma,Training,1d6114bce805c9dc047ecbac114cf876,test
data/Training/glioma/Tr-gl_1285.jpg,glioma,Training,45cb25c76f8a584ea1b81261bfc8ea96,train
data/Training/glioma/Tr-gl_600.jpg,glioma,Training,aa8a9021b6b7be2d68dc6f7eceff15b1,val
data/Training/glioma/Tr-gl_586.jpg,glioma,Training,e82e86e94a965b81c6a4c11d1d34a7a0,train
data/Training/glioma/Tr-gl_42.jpg,glioma,Training,1a2336af6a21369b4f86c637da5d5f61,test
data/Training/glioma/Tr-gl_875.jpg,glioma,Training,70ea71f24f02615b06433a7bb308eee7,test
data/Training/glioma/Tr-gl_426.jpg,glioma,Training,0127d010f9e2e1caf0d0f249ae22226c,train
data/Training/glioma/Tr-gl_663.jpg,glioma,Training,63510690dedd2215b146dcdfd33672d1,train
data/Training/glioma/Tr-gl_651.jpg,glioma,Training,58f36c5a17a96618e8afef02c717e7b2,val
data/Training/glioma/Tr-gl_594.jpg,glioma,Training,66d3ef94c5b46c49a84743e404c2bd3e,train
data/Training/glioma/Tr-gl_1281.jpg,glioma,Training,f876a32df6e40522c3ac4bb1e818da38,train
data/Training/glioma/Tr-gl_702.jpg,glioma,Training,e7c911268d48c6538a3f543bd8f7b3ad,val
data/Training/glioma/Tr-gl_300.jpg,glioma,Training,08056e32c95e3725407696a6756b8621,train
data/Training/glioma/Tr-gl_1371.jpg,glioma,Training,96825c41e1c0416ad87b1617c9a90330,val
data/Training/glioma/Tr-gl_1244.jpg,glioma,Training,f18972032d2f453e3d664b59391970aa,train
data/Training/glioma/Tr-gl_972.jpg,glioma,Training,e460a1ad4a69893c8077f4d48b1934e8,train
data/Training/glioma/Tr-gl_1335.jpg,glioma,Training,c206891dc27d96d0ace77ce4714b7187,train
data/Training/glioma/Tr-gl_1171.jpg,glioma,Training,368f8d430e06ebd2f03552efd0dc1bd0,test
data/Training/glioma/Tr-gl_1094.jpg,glioma,Training,24d0b94dc745046c102df1e62fc2cc54,val
data/Training/glioma/Tr-gl_918.jpg,glioma,Training,5f3688c720fa1e4ae26dd93603b34357,train
data/Training/glioma/Tr-gl_1160.jpg,glioma,Training,d9225ea92ae86111f8b9471551713878,train
data/Training/glioma/Tr-gl_508.jpg,glioma,Training,05f8fd85c0462b898f83012c93908614,train
data/Training/glioma/Tr-gl_365.jpg,glioma,Training,c7b81293757b3ae08a90537c1d3d4158,train
data/Training/glioma/Tr-gl_851.jpg,glioma,Training,72b2322d3b87724827f64a6c18cb20a5,train
data/Training/glioma/Tr-gl_1141.jpg,glioma,Training,84ceaa8389845d7bbaa2e2b1134d7b6c,train
data/Training/glioma/Tr-gl_970.jpg,glioma,Training,79db1fadb5d29700a173868870d40b1c,train
data/Training/glioma/Tr-gl_510.jpg,glioma,Training,320fae9ab99d2594410dd97ef594572e,test
data/Training/glioma/Tr-gl_89.jpg,glioma,Training,f9e8b5d9f35f4fff9fdc3d6d575f6133,train
data/Training/glioma/Tr-gl_1076.jpg,glioma,Training,078917a6805f26b3fc8aa88cfae7e077,val
data/Training/glioma/Tr-gl_742.jpg,glioma,Training,b21fa327319e03aa25863f2b8c87c6ab,train
data/Training/glioma/Tr-gl_72.jpg,glioma,Training,376d9e80980171bf6b0b86c8f376cf4b,val
data/Training/glioma/Tr-gl_360.jpg,glioma,Training,806f2ab14da83093e9c49069a3bfe611,test
data/Training/glioma/Tr-gl_517.jpg,glioma,Training,b38d5ade9789414eb824150f922435ba,val
data/Training/glioma/Tr-gl_1057.jpg,glioma,Training,10f4540429c9b593ec3323fd045553e2,train
data/Training/glioma/Tr-gl_402.jpg,glioma,Training,2df273e036d3cfceb3d32d4673d22eda,test
data/Training/glioma/Tr-gl_1397.jpg,glioma,Training,6ff2a61b3a89dc5e878e36f8aa10d208,test
data/Training/glioma/Tr-gl_467.jpg,glioma,Training,9e79c0720f004baa79959b9dcfeb0d37,val
data/Training/glioma/Tr-gl_1336.jpg,glioma,Training,58acdf9a2291765ec0c73c918d795d35,train
data/Training/glioma/Tr-gl_1073.jpg,glioma,Training,6ae287f61efa5ae1e0eca5fdede5507a,train
data/Training/glioma/Tr-gl_920.jpg,glioma,Training,d6dd01bfe508aaea3f02ec2feee7f02a,val
data/Training/glioma/Tr-gl_408.jpg,glioma,Training,fa7404ce00fe4026cb58fa727c456a4d,train
data/Training/glioma/Tr-gl_1152.jpg,glioma,Training,c58bc6923702736d0bc353d2d1f09e08,test
data/Training/glioma/Tr-gl_507.jpg,glioma,Training,b5d7db0784d7bc46d525c5d17f5a29e0,train
data/Training/glioma/Tr-gl_381.jpg,glioma,Training,135ac65f52dfa623de1edd2922c26c3e,train
data/Training/glioma/Tr-gl_8.jpg,glioma,Training,dc23ef2c935864862571da26847a0184,train
data/Training/glioma/Tr-gl_583.jpg,glioma,Training,0ac0daabbcef4ef985709989f2440058,train
data/Training/glioma/Tr-gl_1085.jpg,glioma,Training,bbc661b6d3d07719e545f06a6566ad30,train
data/Training/glioma/Tr-gl_1253.jpg,glioma,Training,3393d299cf9f8311eb7edb9b08e23ea4,val
data/Training/glioma/Tr-gl_1269.jpg,glioma,Training,45d41eed9746d4599955e870b9695bfe,train
data/Training/glioma/Tr-gl_1187.jpg,glioma,Training,1df546c581453a113e4cfd01e8403882,val
data/Training/glioma/Tr-gl_58.jpg,glioma,Training,f9deb3298662f35186a8f3c6044ca360,test
data/Training/glioma/Tr-gl_421.jpg,glioma,Training,a17216ff6748592f0be4fdd43191db0d,train
data/Training/glioma/Tr-gl_1385.jpg,glioma,Training,693276d63ae65f1ef6e0dd3b8b97a7e9,train
data/Training/glioma/Tr-gl_650.jpg,glioma,Training,68e5753a075416e59b4e41b9200c198f,train
data/Training/glioma/Tr-gl_1370.jpg,glioma,Training,6af93e4332b92712d6e7b514a81faaf0,val
data/Training/glioma/Tr-gl_524.jpg,glioma,Training,bb6a0675cadbf4dd6b1af609b85f097a,train
data/Training/glioma/Tr-gl_179.jpg,glioma,Training,bd4b9eb42418a1da0c25e23e4774ce28,train
data/Training/glioma/Tr-gl_1321.jpg,glioma,Training,d9cffa704c87db2761e26ef71454c980,train
data/Training/glioma/Tr-gl_1100.jpg,glioma,Training,9063a7ae7e34cd0ea3152bbd24acae9e,val
data/Training/glioma/Tr-gl_73.jpg,glioma,Training,e11f4f03979f9b6f8b509d0d4877a0f3,train
data/Training/glioma/Tr-gl_1138.jpg,glioma,Training,8f1b7fe467d49a84b1e08d57f4b830d9,train
data/Training/glioma/Tr-gl_1210.jpg,glioma,Training,89e1d0318eb7d45c5070a0cf768c49bf,train
data/Training/glioma/Tr-gl_66.jpg,glioma,Training,519675fda27bffdd7348b9b3bdf4eaac,test
data/Training/glioma/Tr-gl_1239.jpg,glioma,Training,8929596deaa5bbc5339455de832eeddd,train
data/Training/glioma/Tr-gl_1052.jpg,glioma,Training,b4c8d98192db55a8d945ac89a81b074f,train
data/Training/glioma/Tr-gl_541.jpg,glioma,Training,64d02030ebd80b5c5309d5bdc73855fa,train
data/Training/glioma/Tr-gl_1396.jpg,glioma,Training,5a04b7dc423268daf9d422c8d7febed6,train
data/Training/glioma/Tr-gl_434.jpg,glioma,Training,974bae6de8a10576424f3d05c901b2cc,val
data/Training/glioma/Tr-gl_490.jpg,glioma,Training,66a84b1fdc26644e262ee3b574f89547,train
data/Training/glioma/Tr-gl_1271.jpg,glioma,Training,828976a28283eecb6c678b9a692d1a77,train
data/Training/glioma/Tr-gl_262.jpg,glioma,Training,a2930f54095efa5cff67e2db9b4db90f,val
data/Training/glioma/Tr-gl_341.jpg,glioma,Training,64404917fdf81ededd6ce4031f5021c7,train
data/Training/glioma/Tr-gl_959.jpg,glioma,Training,f2a484503ea0d3189d1129ace68b87cf,train
data/Training/glioma/Tr-gl_914.jpg,glioma,Training,fc352abf8db2945102b3f4e09d795375,train
data/Training/glioma/Tr-gl_1213.jpg,glioma,Training,95f63d594138fa63f35ae8e32b049b53,train
data/Training/glioma/Tr-gl_148.jpg,glioma,Training,21a2a3700ea10e330da3e212b5feb29a,train
data/Training/glioma/Tr-gl_1274.jpg,glioma,Training,85240b868b1ae8dbe92198fc097f8768,train
data/Training/glioma/Tr-gl_569.jpg,glioma,Training,e809907ca0770fadf3a5a58969ebf8cd,train
data/Training/glioma/Tr-gl_328.jpg,glioma,Training,6e3e64e05fb6547bf6efd7137672e005,train
data/Training/glioma/Tr-gl_306.jpg,glioma,Training,5ddfd22fd648821633b4706be9b090c0,train
data/Training/glioma/Tr-gl_288.jpg,glioma,Training,3eaa0fb7e8280d6dbece7daedfd9ad13,train
data/Training/glioma/Tr-gl_1132.jpg,glioma,Training,0a9891f53875f777abd87636c568a0c2,val
data/Training/glioma/Tr-gl_30.jpg,glioma,Training,924e4f2c34d43ad46a70a1058026258f,train
data/Training/glioma/Tr-gl_501.jpg,glioma,Training,dfcff800d5b47b397f6610ec93381bae,test
data/Training/glioma/Tr-gl_34.jpg,glioma,Training,abe04980a16109ad2c10ac800d1751dd,train
data/Training/glioma/Tr-gl_129.jpg,glioma,Training,37d009d8e3169dda4c9d047e32515de1,train
data/Training/glioma/Tr-gl_264.jpg,glioma,Training,30ab227e06e39644f1f4534a67c22b46,val
data/Training/glioma/Tr-gl_1183.jpg,glioma,Training,1e0ec51723c260a8b11677d4e3a259bd,test
data/Training/glioma/Tr-gl_383.jpg,glioma,Training,def7744140230bbc93f6fb3b713bba5f,val
data/Training/glioma/Tr-gl_833.jpg,glioma,Training,ce8e5ff0aa2e21680f401119b198a05b,train
data/Training/glioma/Tr-gl_121.jpg,glioma,Training,19309822fbe589eb12ce2a059b088da7,train
data/Training/glioma/Tr-gl_574.jpg,glioma,Training,462ac68a47cea7a483a460445b558f72,val
data/Training/glioma/Tr-gl_795.jpg,glioma,Training,057dc837e3d9f5c23473dcb95dca653e,train
data/Training/glioma/Tr-gl_429.jpg,glioma,Training,b6ba78827f5f77e17692a045dfabda2d,train
data/Training/glioma/Tr-gl_125.jpg,glioma,Training,bb2b57f6db4fa02c75be67184245173d,val
data/Training/glioma/Tr-gl_24.jpg,glioma,Training,404d8d0d30c763ba60cf1d749a07fac1,train
data/Training/glioma/Tr-gl_1199.jpg,glioma,Training,19330ae2b64457dc8eab1e01e8ed56db,train
data/Training/glioma/Tr-gl_64.jpg,glioma,Training,3cc951fff3fc1918c6b216f10f6bec60,test
data/Training/glioma/Tr-gl_246.jpg,glioma,Training,11011440fe8a7310444ed8d3ce880131,val
data/Training/glioma/Tr-gl_590.jpg,glioma,Training,e205d1260a19db108f1e43d24d207100,test
data/Training/glioma/Tr-gl_403.jpg,glioma,Training,464ebdff8e99c9d43f1c8a4f7edd4455,train
data/Training/glioma/Tr-gl_1345.jpg,glioma,Training,fbb86336b528d5186f8b752d9a1c89ca,train
data/Training/glioma/Tr-gl_444.jpg,glioma,Training,c4bac9fcaec2bc7978e1cfd39237ca68,train
data/Training/glioma/Tr-gl_1343.jpg,glioma,Training,574a309da446b9d33553f0927a17867e,train
data/Training/glioma/Tr-gl_933.jpg,glioma,Training,5784214f644743dee9f88c0aacf75c1f,train
data/Training/glioma/Tr-gl_389.jpg,glioma,Training,0285e982c40248a99280748bc1c99ab5,train
data/Training/glioma/Tr-gl_406.jpg,glioma,Training,f3b3970e073b4598c91eba226af68e5b,test
data/Training/glioma/Tr-gl_500.jpg,glioma,Training,786f5cc8af001a818bfe743227662b81,test
data/Training/glioma/Tr-gl_693.jpg,glioma,Training,413fd786fbc8ac5f8ba5679742f54b3a,test
data/Training/glioma/Tr-gl_278.jpg,glioma,Training,8ace098f11dde313edcf2ce1b31bcd96,train
data/Training/glioma/Tr-gl_132.jpg,glioma,Training,a3cb9306a0e02d77b75dbd8cf9a8f84c,train
data/Training/glioma/Tr-gl_1233.jpg,glioma,Training,f341e2c3addfffaf7f11e7b0016c96f9,test
data/Training/glioma/Tr-gl_201.jpg,glioma,Training,44b0136a3c129e3acba3c8ab0ffcff05,train
data/Training/glioma/Tr-gl_1374.jpg,glioma,Training,09c3f35fc757127eca81a04aba967153,train
data/Training/glioma/Tr-gl_1197.jpg,glioma,Training,6b9bc0fd81bf6ab44f37867aad96ec1d,train
data/Training/glioma/Tr-gl_1135.jpg,glioma,Training,34c75e70dfce1261ed38730c73a58d17,train
data/Training/glioma/Tr-gl_178.jpg,glioma,Training,479653edf4f4242ddfc7c8bb047fc36c,train
data/Training/glioma/Tr-gl_343.jpg,glioma,Training,6af3fdabc13651afce9e694106649601,train
data/Training/glioma/Tr-gl_506.jpg,glioma,Training,c257a1edb4bb86ab54560093fad4b8b7,train
data/Training/glioma/Tr-gl_1325.jpg,glioma,Training,5d822d1e578088ec6da8ae70d59d17bb,val
data/Training/glioma/Tr-gl_756.jpg,glioma,Training,0d4deb8ecc54c7c811a835bce899140d,val
data/Training/glioma/Tr-gl_356.jpg,glioma,Training,4edd3133490c10fe2466825425dbd706,train
data/Training/glioma/Tr-gl_741.jpg,glioma,Training,8a23676aa4bb8f5f72d7f9334307853c,test
data/Training/glioma/Tr-gl_493.jpg,glioma,Training,a727f5ca916d9cf8305c88789d2d577b,test
data/Training/glioma/Tr-gl_764.jpg,glioma,Training,27b5212f50671078e62cf18e73a17ba5,train
data/Training/glioma/Tr-gl_700.jpg,glioma,Training,3c7c5f31b6f2a0afb81d39716bf5b82f,train
data/Training/glioma/Tr-gl_528.jpg,glioma,Training,760b5adc5034de4893accb904b13a6e8,train
data/Training/glioma/Tr-gl_1326.jpg,glioma,Training,969350a5215f5ac542895d071985f036,train
data/Training/glioma/Tr-gl_420.jpg,glioma,Training,02e150917124d875d0d324717b63234d,test
data/Training/glioma/Tr-gl_511.jpg,glioma,Training,e841e96479361f5046c86174d8fa98c1,train
data/Training/glioma/Tr-gl_304.jpg,glioma,Training,c8990e7bdedac0244b1d03a05e74b92c,train
data/Training/glioma/Tr-gl_181.jpg,glioma,Training,a78da7fb60c1decbbacae8bcdd819787,train
data/Training/glioma/Tr-gl_1211.jpg,glioma,Training,a281d8ebc216ebddfa5424ee7c93dc7b,train
data/Training/glioma/Tr-gl_359.jpg,glioma,Training,4f7f67010ca15652079dc969e6dcdd16,train
data/Training/glioma/Tr-gl_557.jpg,glioma,Training,716f8107c593ca86a61768ed7bcdb83e,test
data/Training/glioma/Tr-gl_247.jpg,glioma,Training,d62a361cccf65af8c41b5f612ceb0842,train
data/Training/glioma/Tr-gl_760.jpg,glioma,Training,e95b35e5d766c4d3c04a6526a9bdea9c,train
data/Training/glioma/Tr-gl_1381.jpg,glioma,Training,8e66c50ebc59516607be85d2a819b674,train
data/Training/glioma/Tr-gl_826.jpg,glioma,Training,12fa51a777f6839e439f9ef0e48f24ac,test
data/Training/glioma/Tr-gl_806.jpg,glioma,Training,1733b3268650cb37967c45f1820f58fd,train
data/Training/glioma/Tr-gl_350.jpg,glioma,Training,1a1afa5da3cf242a83acf3f28a39b173,val
data/Training/glioma/Tr-gl_376.jpg,glioma,Training,2f627ddbbf93468ba5904fdcdb831b06,train
data/Training/glioma/Tr-gl_1081.jpg,glioma,Training,16768c16fd7b553a1dd920fb7e4cc725,train
data/Training/glioma/Tr-gl_604.jpg,glioma,Training,08625c9ac1dd2286c82f4c4dc24c9bb4,val
data/Training/glioma/Tr-gl_207.jpg,glioma,Training,67c16c59a9691ee4ac1f6b4692da3923,test
data/Training/glioma/Tr-gl_405.jpg,glioma,Training,9587be29144857fa8aa2f8d2329418ff,train
data/Training/glioma/Tr-gl_570.jpg,glioma,Training,ebb26da59a85bda7e9d336a574c29653,train
data/Training/glioma/Tr-gl_104.jpg,glioma,Training,1b8a5e8d1cdf553f8cb1a8b9384a228f,train
data/Training/glioma/Tr-gl_407.jpg,glioma,Training,7f5d34872c9b907304e382f08fa813ab,train
data/Training/glioma/Tr-gl_253.jpg,glioma,Training,3b59d768b46199a08676f81b29982585,test
data/Training/glioma/Tr-gl_923.jpg,glioma,Training,7bbca27455825aa34a7ddaf8e4a6adfc,train
data/Training/glioma/Tr-gl_859.jpg,glioma,Training,9bfb252966a709f9de72ff950447d82a,train
data/Training/glioma/Tr-gl_870.jpg,glioma,Training,67b183cda5fb0cd9ab9d420be68ce77a,train
data/Training/glioma/Tr-gl_696.jpg,glioma,Training,d83372a9fc9f10a01b8db6337f98e4fc,train
data/Training/glioma/Tr-gl_823.jpg,glioma,Training,a1d9d070968e97029aee04e6b4164acf,val
data/Training/glioma/Tr-gl_477.jpg,glioma,Training,5b47c77b198ef25ce9e27ae65f97ec1c,train
data/Training/glioma/Tr-gl_1288.jpg,glioma,Training,600d1dbf2744f0fda73fc176c831f2cc,train
data/Training/glioma/Tr-gl_287.jpg,glioma,Training,7f209a50a848b7931afacffa10eada34,train
data/Training/glioma/Tr-gl_1309.jpg,glioma,Training,de357db126c2562c76eecf14a2324038,train
data/Training/glioma/Tr-gl_368.jpg,glioma,Training,1eb74f66266770c2d58be6aa26ee6b64,val
data/Training/glioma/Tr-gl_889.jpg,glioma,Training,d3bb89fb8642d22a29855e116cefbe5a,train
data/Training/glioma/Tr-gl_410.jpg,glioma,Training,777a0b88eb69393f7e510868b6e1daba,train
data/Training/glioma/Tr-gl_825.jpg,glioma,Training,454aa28bf5ed3c49a10fe0cc47ca93c0,train
data/Training/glioma/Tr-gl_866.jpg,glioma,Training,5f022d6c3c6ca8fb3618ac77fe368937,train
data/Training/glioma/Tr-gl_882.jpg,glioma,Training,3e894f3b486faf83116216be78dc5c02,train
data/Training/glioma/Tr-gl_525.jpg,glioma,Training,bbc7b44ea8df1e71340542da16a1f6cf,train
data/Training/glioma/Tr-gl_527.jpg,glioma,Training,b91eb0ca957b04298ee4394ffab19b51,train
data/Training/glioma/Tr-gl_452.jpg,glioma,Training,814cd3caeb600b847ce76fd07ff7323c,train
data/Training/glioma/Tr-gl_648.jpg,glioma,Training,7f34d26d9d2624538565e12e8e5a83f4,test
data/Training/glioma/Tr-gl_896.jpg,glioma,Training,9eede1979845931581bef1ee73845e44,train
data/Training/glioma/Tr-gl_613.jpg,glioma,Training,4d835918ed402d5bb1a51d3d006e7086,val
data/Training/glioma/Tr-gl_174.jpg,glioma,Training,8bf10cf6cace1ab8343e789d320900b5,train
data/Training/glioma/Tr-gl_1000.jpg,glioma,Training,9119e893f98b5c37041123300fdca487,train
data/Training/glioma/Tr-gl_1219.jpg,glioma,Training,3624c64991e2471a319c8466eee2d35a,val
data/Training/glioma/Tr-gl_418.jpg,glioma,Training,4818ac17e6308d1b48626b98608194e8,val
data/Training/glioma/Tr-gl_1263.jpg,glioma,Training,942754f6aa4c589caa1834b1a03708d9,train
data/Training/glioma/Tr-gl_447.jpg,glioma,Training,69c0b4f6e68a719dc0a9b92964b1753c,train
data/Training/glioma/Tr-gl_948.jpg,glioma,Training,2ebd6de8f6c3294dcfd7e4f68ce9223d,train
data/Training/glioma/Tr-gl_284.jpg,glioma,Training,04a1cde5c594ded62c3056873c36548d,train
data/Training/glioma/Tr-gl_864.jpg,glioma,Training,3db59141cfa80c9be3ea603d10d28442,train
data/Training/glioma/Tr-gl_415.jpg,glioma,Training,ae29c6c6f4f27ec09910cdd2b873cc14,train
data/Training/glioma/Tr-gl_1327.jpg,glioma,Training,d5025de976642a9783a0cc99d5bf599d,train
data/Training/glioma/Tr-gl_244.jpg,glioma,Training,d08d4ca11c053e66fffe87f4905bbf3c,test
data/Training/glioma/Tr-gl_1070.jpg,glioma,Training,0206271cee6e82789d02bd7992e858e8,train
data/Training/glioma/Tr-gl_1112.jpg,glioma,Training,c245eaa9cf980085a04513977a7ff801,train
data/Training/glioma/Tr-gl_340.jpg,glioma,Training,89f72a9e980cda547c38bc083be4a0ff,train
data/Training/glioma/Tr-gl_655.jpg,glioma,Training,5831cbec4d76481e95e4c6fc85c5042d,train
data/Training/glioma/Tr-gl_556.jpg,glioma,Training,458416a66babb6e7b033ab208cbd52a0,test
data/Training/glioma/Tr-gl_1178.jpg,glioma,Training,190cc4b8e832f9ea225726d186c8c36d,train
data/Training/glioma/Tr-gl_57.jpg,glioma,Training,1d676fcead28c5262678b6c833368d06,test
data/Training/glioma/Tr-gl_597.jpg,glioma,Training,1a6b5da9fd487918a233507f1b8dad75,train
data/Training/glioma/Tr-gl_841.jpg,glioma,Training,62628abbf8b18f30b350098557468aae,train
data/Training/glioma/Tr-gl_25.jpg,glioma,Training,0150f9b9e02667976e51ef8d6495b9dd,train
data/Training/glioma/Tr-gl_797.jpg,glioma,Training,de15230e3b22b6e42ffc94fd76562109,train
data/Training/glioma/Tr-gl_1220.jpg,glioma,Training,e4b93234e6ac39a2ae14d3b93d0a23bf,test
data/Training/glioma/Tr-gl_553.jpg,glioma,Training,3547d58e2df17d633e5740405dee11e9,train
data/Training/glioma/Tr-gl_112.jpg,glioma,Training,d29f4887fe50215d36757e2eed8df0ba,train
data/Training/glioma/Tr-gl_82.jpg,glioma,Training,90d87ea6b3bffd0a04a6c3f7ce4ecad8,train
data/Training/glioma/Tr-gl_1209.jpg,glioma,Training,c7286161ab4d3224a45383e0edac715a,train
data/Training/glioma/Tr-gl_1202.jpg,glioma,Training,8fa586cbbc7f503bd2d39f6fe0643c6d,train
data/Training/glioma/Tr-gl_1188.jpg,glioma,Training,7da540281a96fbda9faf7078cb4f8043,val
data/Training/glioma/Tr-gl_1086.jpg,glioma,Training,4b7fdb47e5177e7bb4b65ceb5b0c2dd8,val
data/Training/glioma/Tr-gl_1110.jpg,glioma,Training,d079a570963a23f138cebb8cdc7dd339,test
data/Training/glioma/Tr-gl_1151.jpg,glioma,Training,b77e046fcd5abcf411dd91cf091ae38d,test
data/Training/glioma/Tr-gl_28.jpg,glioma,Training,38dffcf0d02da8777f6cf5695c1329be,train
data/Training/glioma/Tr-gl_622.jpg,glioma,Training,a5282c030be02a6081095b71565f0522,train
data/Training/glioma/Tr-gl_454.jpg,glioma,Training,55a14e952acd475386a2a2d61675e071,val
data/Training/glioma/Tr-gl_160.jpg,glioma,Training,acea6363f4c5bf73c2d1b0dc6d69a7f2,train
data/Training/glioma/Tr-gl_296.jpg,glioma,Training,8508067294a1c793b28e63e9aa7ca0bb,train
data/Training/glioma/Tr-gl_715.jpg,glioma,Training,1bf51772a5326f521311eb453a184445,train
data/Training/glioma/Tr-gl_1080.jpg,glioma,Training,e6281ab182d92e3da6a64567b2f18e7e,test
data/Training/glioma/Tr-gl_654.jpg,glioma,Training,66033aade58fc367fab8fc23ffdbe1eb,test
data/Training/glioma/Tr-gl_255.jpg,glioma,Training,55d07d01ccdebd786d9ef140783788ef,test
data/Training/glioma/Tr-gl_562.jpg,glioma,Training,d97c58e3ba4a5866be69df92156d5b21,train
data/Training/glioma/Tr-gl_462.jpg,glioma,Training,0754887ba7fc5ecb43bc635f5e596878,test
data/Training/glioma/Tr-gl_456.jpg,glioma,Training,578f5db9948738974fe19431b32a4b8b,train
data/Training/glioma/Tr-gl_1329.jpg,glioma,Training,f4e2f84b7cc08ac7a804376ffbaa9ba8,train
data/Training/glioma/Tr-gl_770.jpg,glioma,Training,ab45378700fe36701faa1fef4c472403,train
data/Training/glioma/Tr-gl_930.jpg,glioma,Training,6567c628e07d77e055d93c0b76c2fbb8,test
data/Training/glioma/Tr-gl_398.jpg,glioma,Training,37f4af41942823021b9fc6170004848d,train
data/Training/glioma/Tr-gl_1302.jpg,glioma,Training,d752643ab3521b6db2f56bd94833219f,train
data/Training/glioma/Tr-gl_521.jpg,glioma,Training,f389bd7de17398d43090a8bc17a93a49,train
data/Training/glioma/Tr-gl_1078.jpg,glioma,Training,33fb7f248c83a87f39c3a53642120ea0,train
data/Training/glioma/Tr-gl_62.jpg,glioma,Training,f8423de0aa4910d78c04820947d6c967,val
data/Training/glioma/Tr-gl_122.jpg,glioma,Training,b90810b451fa99ad330d5e7a2e1e335d,train
data/Training/glioma/Tr-gl_1.jpg,glioma,Training,9609f833ab5eaafb467f96521a8957da,val
data/Training/glioma/Tr-gl_1206.jpg,glioma,Training,40b40208ddeac66543572e3fa246e045,train
data/Training/glioma/Tr-gl_277.jpg,glioma,Training,8b1bbf4d78dd751f8f3d876471b4b510,train
data/Training/glioma/Tr-gl_35.jpg,glioma,Training,09ca2fbbcaee6bc7358cb93548c944bb,train
data/Training/glioma/Tr-gl_735.jpg,glioma,Training,b7aec4ac0eafa67a488e04c257d09395,test
data/Training/glioma/Tr-gl_879.jpg,glioma,Training,b84caa86534e6ed39fd8d68f07b2206e,train
data/Training/glioma/Tr-gl_861.jpg,glioma,Training,8ba3127506212d272ca03388ed85d05f,train
data/Training/glioma/Tr-gl_1298.jpg,glioma,Training,0d125671166f0cefa4f7fdc8b79e9cfc,test
data/Training/glioma/Tr-gl_1277.jpg,glioma,Training,214c762806a5f0275da99a60462bd56e,train
data/Training/glioma/Tr-gl_180.jpg,glioma,Training,6dc0fa41cfba44d64ddd2d13e3951c99,train
data/Training/glioma/Tr-gl_863.jpg,glioma,Training,b26e0e957a4f0594851bd30f76a7f891,train
data/Training/glioma/Tr-gl_53.jpg,glioma,Training,3eb7d1fd59fc768177a3023b21fb120e,train
data/Training/glioma/Tr-gl_1050.jpg,glioma,Training,12d8b3299be4c1f15fba701520670a68,val
data/Training/glioma/Tr-gl_1363.jpg,glioma,Training,1b6ec8ac8b7a30df3cc0fc1de35fc934,train
data/Training/glioma/Tr-gl_274.jpg,glioma,Training,0eee59ac75907760b8290542d807654d,train
data/Training/glioma/Tr-gl_377.jpg,glioma,Training,27e5f391d72a7b5a0bdeedaa586021fb,val
data/Training/glioma/Tr-gl_1054.jpg,glioma,Training,244fa762d090502f3250537dc0ccb351,val
data/Training/glioma/Tr-gl_754.jpg,glioma,Training,9aa0c7d1936141407dbbff90159f8f1d,train
data/Training/glioma/Tr-gl_901.jpg,glioma,Training,4d6744533c0fc7a1d5b7488675456bc6,train
data/Training/glioma/Tr-gl_1126.jpg,glioma,Training,8788e912668ea5bf3ee090780479190c,test
data/Training/glioma/Tr-gl_298.jpg,glioma,Training,b2ae73784e887ebc5e520210c7925c7c,train
data/Training/glioma/Tr-gl_65.jpg,glioma,Training,c9eec0ed1265314e5ec3876858ec09ae,train
data/Training/glioma/Tr-gl_1399.jpg,glioma,Training,2fa998b747083aef4ca5c966624c199b,train
data/Training/glioma/Tr-gl_738.jpg,glioma,Training,a12c393562829ea13e650d24fe8dda14,val
data/Training/glioma/Tr-gl_79.jpg,glioma,Training,0de098f307418b70837200926f2a1ce8,train
data/Training/glioma/Tr-gl_802.jpg,glioma,Training,cea3b92a6ea997bef52848858c9e1e6a,val
